Source Name	Characteristics [Age]	Characteristics [TimeUnit]	Characteristics [Organism]	Term Source REF	Term Accession Number	Characteristics [OrganismPart]	Term Source REF	Term Accession Number	Characteristics [StrainOrLine]	Term Source REF	Term Accession Number	Comment[Compound]	Protocol REF	Sample Name	Protocol REF	Extract Name	Material Type	Protocol REF	Labeled Extract Name	Label	Material Type	Protocol REF	Hybridization Name	Array Design REF	Protocol REF	Scan Name	Array Data File	Comment [ArrayExpress FTP file]	Factor Value [STRAIN]	Term Source REF	Term Accession Number
ABRC-CS57924 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57924	EFO	EFO_0000166	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57924 2	P-TABM-103	ABRC-CS57924 2	total_RNA	P-TABM-hans19	ABRC-CS57924 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1316	A-AFFY-2	P-AFFY-6	R1316	R1316.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57924	EFO	EFO_0000166
ABRC-CS57807 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57807	EFO	EFO_0000123	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57807 2	P-TABM-103	ABRC-CS57807 2	total_RNA	P-TABM-hans19	ABRC-CS57807 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R731	A-AFFY-2	P-AFFY-6	R731	R731.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57807	EFO	EFO_0000123
ABRC-CS57592 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57592	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57592 2	P-TABM-103	ABRC-CS57592 2	total_RNA	P-TABM-hans19	ABRC-CS57592 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1376	A-AFFY-2	P-AFFY-6	R1376	R1376.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57592	  	  
ABRC-CS57691 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57691	EFO	EFO_0000061	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57691 1	P-TABM-103	ABRC-CS57691 1	total_RNA	P-TABM-hans19	ABRC-CS57691 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R309	A-AFFY-2	P-AFFY-6	R309	R309.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57691	EFO	EFO_0000061
ABRC-CS57872 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57872	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57872 1	P-TABM-103	ABRC-CS57872 1	total_RNA	P-TABM-hans19	ABRC-CS57872 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R991	A-AFFY-2	P-AFFY-6	R991	R991.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57872	  	  
ABRC-CS57883 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57883	EFO	EFO_0000156	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57883 1	P-TABM-103	ABRC-CS57883 1	total_RNA	P-TABM-hans19	ABRC-CS57883 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R122	A-AFFY-2	P-AFFY-6	R122	R122.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57883	EFO	EFO_0000156
ABRC-CS57645 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57645	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57645 2	P-TABM-103	ABRC-CS57645 2	total_RNA	P-TABM-hans19	ABRC-CS57645 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1375	A-AFFY-2	P-AFFY-6	R1375	R1375.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57645	  	  
ABRC-CS57558 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57558	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57558 1	P-TABM-103	ABRC-CS57558 1	total_RNA	P-TABM-hans19	ABRC-CS57558 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R930	A-AFFY-2	P-AFFY-6	R930	R930.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57558	  	  
ABRC-CS57867 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57867	EFO	EFO_0000149	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57867 2	P-TABM-103	ABRC-CS57867 2	total_RNA	P-TABM-hans19	ABRC-CS57867 2 biotin	biotin	synthetic_DNA	P-TABM-hans12	R582-2	A-AFFY-2	P-AFFY-6	R582-2	R582-2.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57867	EFO	EFO_0000149
ABRC-CS57692 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57692	EFO	EFO_0000062	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57692 1	P-TABM-103	ABRC-CS57692 1	total_RNA	P-TABM-hans19	ABRC-CS57692 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R121	A-AFFY-2	P-AFFY-6	R121	R121.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57692	EFO	EFO_0000062
ABRC-CS57716 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57716	EFO	EFO_0000072	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57716 1	P-TABM-103	ABRC-CS57716 1	total_RNA	P-TABM-hans19	ABRC-CS57716 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R175	A-AFFY-2	P-AFFY-6	R175	R175.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57716	EFO	EFO_0000072
ABRC-CS57601 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57601	EFO	EFO_0000029	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57601 2	P-TABM-103	ABRC-CS57601 2	total_RNA	P-TABM-hans19	ABRC-CS57601 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R540	A-AFFY-2	P-AFFY-6	R540	R540.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57601	EFO	EFO_0000029
ABRC-CS57612 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57612	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57612 2	P-TABM-103	ABRC-CS57612 2	total_RNA	P-TABM-hans19	ABRC-CS57612 2 biotin	biotin	synthetic_DNA	P-TABM-hans12	R1521	A-AFFY-2	P-AFFY-6	R1521	R1521.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57612	  	  
ABRC-CS57856 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57856	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57856 2	P-TABM-103	ABRC-CS57856 2	total_RNA	P-TABM-hans19	ABRC-CS57856 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1366	A-AFFY-2	P-AFFY-6	R1366	R1366.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57856	  	  
ABRC-CS57605 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57605	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57605 1	P-TABM-103	ABRC-CS57605 1	total_RNA	P-TABM-hans19	ABRC-CS57605 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R132	A-AFFY-2	P-AFFY-6	R132	R132.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57605	  	  
ABRC-CS57843 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57843	EFO	EFO_0000142	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57843 1	P-TABM-103	ABRC-CS57843 1	total_RNA	P-TABM-hans19	ABRC-CS57843 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R189	A-AFFY-2	P-AFFY-6	R189	R189.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57843	EFO	EFO_0000142
ABRC-CS57860 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57860	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57860 1	P-TABM-103	ABRC-CS57860 1	total_RNA	P-TABM-hans19	ABRC-CS57860 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R934	A-AFFY-2	P-AFFY-6	R934	R934.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57860	  	  
ABRC-CS57843 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57843	EFO	EFO_0000142	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57843 2	P-TABM-103	ABRC-CS57843 2	total_RNA	P-TABM-hans19	ABRC-CS57843 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R733	A-AFFY-2	P-AFFY-6	R733	R733.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57843	EFO	EFO_0000142
ABRC-CS57901 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57901	EFO	EFO_0000161	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57901 1	P-TABM-103	ABRC-CS57901 1	total_RNA	P-TABM-hans19	ABRC-CS57901 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R159	A-AFFY-2	P-AFFY-6	R159	R159.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57901	EFO	EFO_0000161
ABRC-CS57677 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57677	EFO	EFO_0000060	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57677 2	P-TABM-103	ABRC-CS57677 2	total_RNA	P-TABM-hans19	ABRC-CS57677 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R522	A-AFFY-2	P-AFFY-6	R522	R522.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57677	EFO	EFO_0000060
ABRC-CS57875 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57875	EFO	EFO_0000154	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57875 2	P-TABM-103	ABRC-CS57875 2	total_RNA	P-TABM-hans19	ABRC-CS57875 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R756b	A-AFFY-2	P-AFFY-6	R756b	R756b.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57875	EFO	EFO_0000154
ABRC-CS57704 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57704	EFO	EFO_0000065	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57704 2	P-TABM-103	ABRC-CS57704 2	total_RNA	P-TABM-hans19	ABRC-CS57704 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R546	A-AFFY-2	P-AFFY-6	R546	R546.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57704	EFO	EFO_0000065
ABRC-CS57716 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57716	EFO	EFO_0000072	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57716 2	P-TABM-103	ABRC-CS57716 2	total_RNA	P-TABM-hans19	ABRC-CS57716 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R761	A-AFFY-2	P-AFFY-6	R761	R761.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57716	EFO	EFO_0000072
ABRC-CS57565 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57565	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57565 2	P-TABM-103	ABRC-CS57565 2	total_RNA	P-TABM-hans19	ABRC-CS57565 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1540	A-AFFY-2	P-AFFY-6	R1540	R1540.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57565	  	  
ABRC-CS57865 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57865	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57865 2	P-TABM-103	ABRC-CS57865 2	total_RNA	P-TABM-hans19	ABRC-CS57865 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1597	A-AFFY-2	P-AFFY-6	R1597	R1597.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57865	  	  
ABRC-CS57854 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57854	EFO	EFO_0000146	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57854 2	P-TABM-103	ABRC-CS57854 2	total_RNA	P-TABM-hans19	ABRC-CS57854 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R778	A-AFFY-2	P-AFFY-6	R778	R778.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57854	EFO	EFO_0000146
ABRC-CS57697 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57697	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57697 2	P-TABM-103	ABRC-CS57697 2	total_RNA	P-TABM-hans19	ABRC-CS57697 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R780	A-AFFY-2	P-AFFY-6	R780	R780.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57697	  	  
ABRC-CS57737 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57737	EFO	EFO_0000081	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57737 1	P-TABM-103	ABRC-CS57737 1	total_RNA	P-TABM-hans19	ABRC-CS57737 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R193	A-AFFY-2	P-AFFY-6	R193	R193.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57737	EFO	EFO_0000081
ABRC-CS57591 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57591	EFO	EFO_0000025	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57591 2	P-TABM-103	ABRC-CS57591 2	total_RNA	P-TABM-hans19	ABRC-CS57591 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R597	A-AFFY-2	P-AFFY-6	R597	R597.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57591	EFO	EFO_0000025
ABRC-CS57612 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57612	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57612 1	P-TABM-103	ABRC-CS57612 1	total_RNA	P-TABM-hans19	ABRC-CS57612 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R955	A-AFFY-2	P-AFFY-6	R955	R955.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57612	  	  
ABRC-CS57876 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57876	EFO	EFO_0000155	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57876 2	P-TABM-103	ABRC-CS57876 2	total_RNA	P-TABM-hans19	ABRC-CS57876 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R706	A-AFFY-2	P-AFFY-6	R706	R706.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57876	EFO	EFO_0000155
ABRC-CS57590 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57590	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57590 2	P-TABM-103	ABRC-CS57590 2	total_RNA	P-TABM-hans19	ABRC-CS57590 2 biotin	biotin	synthetic_DNA	P-TABM-hans12	R1329	A-AFFY-2	P-AFFY-6	R1329	R1329.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57590	  	  
ABRC-CS57583 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57583	EFO	EFO_0000022	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57583 2	P-TABM-103	ABRC-CS57583 2	total_RNA	P-TABM-hans19	ABRC-CS57583 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R748	A-AFFY-2	P-AFFY-6	R748	R748.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57583	EFO	EFO_0000022
ABRC-CS57758 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57758	EFO	EFO_0000089	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57758 2	P-TABM-103	ABRC-CS57758 2	total_RNA	P-TABM-hans19	ABRC-CS57758 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R527	A-AFFY-2	P-AFFY-6	R527	R527.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57758	EFO	EFO_0000089
ABRC-CS57823 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57823	EFO	EFO_0000131	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57823 1	P-TABM-103	ABRC-CS57823 1	total_RNA	P-TABM-hans19	ABRC-CS57823 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R168	A-AFFY-2	P-AFFY-6	R168	R168.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57823	EFO	EFO_0000131
ABRC-CS57595 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57595	EFO	EFO_0000026	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57595 2	P-TABM-103	ABRC-CS57595 2	total_RNA	P-TABM-hans19	ABRC-CS57595 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R792	A-AFFY-2	P-AFFY-6	R792	R792.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57595	EFO	EFO_0000026
ABRC-CS57570 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57570	EFO	EFO_0000018	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57570 1	P-TABM-103	ABRC-CS57570 1	total_RNA	P-TABM-hans19	ABRC-CS57570 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R112	A-AFFY-2	P-AFFY-6	R112	R112.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57570	EFO	EFO_0000018
ABRC-CS57765 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57765	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57765 2	P-TABM-103	ABRC-CS57765 2	total_RNA	P-TABM-hans19	ABRC-CS57765 2 biotin	biotin	synthetic_DNA	P-TABM-hans12	R1368	A-AFFY-2	P-AFFY-6	R1368	R1368.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57765	  	  
ABRC-CS57578 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57578	  	  	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57578 2	P-TABM-103	ABRC-CS57578 2	total_RNA	P-TABM-hans19	ABRC-CS57578 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R1391	A-AFFY-2	P-AFFY-6	R1391	R1391.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57578	  	  
ABRC-CS57835 1	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57835	EFO	EFO_0000138	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57835 1	P-TABM-103	ABRC-CS57835 1	total_RNA	P-TABM-hans19	ABRC-CS57835 1 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R135	A-AFFY-2	P-AFFY-6	R135	R135.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57835	EFO	EFO_0000138
ABRC-CS57923 2	6	weeks	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	leaf	EFO	EFO_0000993	CS57923	EFO	EFO_0000165	0.3 mM salicylic acid	P-TABM-hans18	ABRC-CS57923 2	P-TABM-103	ABRC-CS57923 2	total_RNA	P-TABM-hans19	ABRC-CS57923 2 biotin	biotin	synthetic_DNA	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	R529	A-AFFY-2	P-AFFY-6	R529	R529.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-518/E-TABM-518.raw.7.zip	CS57923	EFO	EFO_0000165
