FileId,Accepted,QCNotes
GSE25447_GSM624462,N,Duplicate Sample
GSE25447_GSM624463,N,Duplicate Sample
GSE25447_GSM624464,N,Duplicate Sample
GSE25447_GSM624465,N,Duplicate Sample
GSE25889_GSM635501,Y,NA
GSE25889_GSM635502,Y,NA
GSE25889_GSM635503,Y,NA
GSE25889_GSM635504,Y,NA
GSE26084_GSM640423,Y,NA
GSE26084_GSM640424,Y,NA
GSE26084_GSM640425,Y,NA
GSE26084_GSM640426,Y,NA
GSE26206_GSM643153,Y,NA
GSE26206_GSM643154,Y,NA
GSE26206_GSM643155,Y,NA
GSE26206_GSM643156,Y,NA
GSE26206_GSM643157,N,Manual Rejection
GSE26206_GSM643158,Y,NA
GSE26206_GSM643159,Y,NA
GSE26206_GSM643160,Y,NA
GSE26206_GSM643161,Y,NA
GSE28222_GSM698611,Y,NA
GSE28222_GSM698612,Y,NA
GSE28222_GSM698613,Y,NA
GSE28222_GSM698614,Y,NA
